,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды
127,2022-01-11 14:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,55,45,8,13,59,3.3,3.1,62,143,0.4,13,60,3.3,3.1,62,131,0.4,72,18.667,0,35,6
128,2022-01-11 16:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,55,45,8,13,59,3.3,3.1,62,143,0.4,13,60,3.3,3.1,62,131,0.4,88,24.777,0,35,6
129,2022-01-11 18:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,51,45,8,13,59,3.3,3.1,62,132,0.4,13,60,3.3,3.1,62,130,0.4,104,31.224,0,35,6
130,2022-01-11 20:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,51,45,8,13,59,3.3,3.1,62,144,0.4,13,60,3.3,3.1,62,138,0.4,120,37.909,0,35,6
131,2022-01-11 22:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,52,45,8,13,59,3.3,3.1,62,134,0.4,13,60,3.3,3.1,62,144,0.4,134,43.885,0,35,4.9
132,2022-01-12 00:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,52,45,8,13,59,3.3,3.1,62,133,0.4,13,60,3.3,3.1,62,230,0.4,149,50.354,0,35,6
133,2022-01-12 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,150,0.4,13,60,3.3,3.1,62,128,0.4,166,57.688,0,35,6
134,2022-01-12 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,259,0.4,13,60,3.3,3.1,62,251,0.4,180,63.664,0,35,6
135,2022-01-12 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,135,0.4,13,60,3.3,3.1,62,140,0.4,195,69.938,0,35,6
136,2022-01-12 08:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,135,0.4,13,60,3.3,3.1,62,140,0.4,83,22.827,0,35,6
137,2022-01-12 10:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,135,0.4,13,60,3.3,3.1,62,130.4,0.4,99,29.18,0,35,6
138,2022-01-12 12:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,59,3.3,3.1,62,135,0.4,13,60,3.3,3.1,62,130.4,0.4,116,36.22,0,35,6
139,2022-01-12 14:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,56,3.3,3.1,59,161.2,0.4,13,59,3.3,3.1,62,128,0.4,132,43.027,0,35,6
140,2022-01-12 16:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,56,3.3,3.1,59,161.2,0.4,13,59,3.3,3.1,62,128,0.4,145,48.626,0,35,6
141,2022-01-12 18:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,47,45,8,13,56,3.3,3.1,59,131,0.4,13,59,3.3,3.1,62,137,0.4,160,55.105,0,35,8
142,2022-01-12 20:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,30,45,8,13,56,3.3,3.1,59,260,0.4,13,59,3.3,3.1,62,246,0.4,190,67.866,0,35,8
143,2022-01-12 22:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,34,45,8,13,56,3.3,3.1,59,264,0.4,13,59,3.3,3.1,62,135,0.4,94,27.161,0,35,8
144,2022-01-13 00:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,38,45,8,13,56,3.3,3.1,59,196,0.4,13,59,3.3,3.1,62,128,0.4,113,34.961,0,35,8
145,2022-01-13 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,13,59,3.3,3.1,62,267,0.4,13,60,3.3,3.1,62,132,0.4,131,42.598,0,35,8
146,2022-01-13 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,46,45,8,13,59,3.3,3.1,62,131,0.4,13,60,3.3,3.1,62,128,0.4,152,51.651,0,35,8
147,2022-01-13 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,13,59,3.3,3.1,62,222,0.4,13,60,3.3,3.1,62,125,0.4,169,58.975,0,35,8
148,2022-01-13 08:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,13,59,3.3,3.1,62,222,0.4,13,60,3.3,3.1,62,125,0.4,175,61.54,0,35,8
149,2022-01-13 10:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,257,0.4,97,28.369,0,35,8
150,2022-01-13 12:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,257,0.4,116,36.22,0,35,8
151,2022-01-13 14:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,257,0.4,134,43.885,0,35,8
152,2022-01-13 16:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,257,0.4,153,52.083,0,35,8
153,2022-01-13 18:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,257,0.4,174,61.114,0,35,8
154,2022-01-13 20:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,162,0.4,194,69.525,0,35,8
155,2022-01-13 22:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,255,0.4,134,43.885,0,35,8.2
156,2022-01-15 00:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,49,45,8,0,0,0,0,0,0,0,13,60,3.7,3.1,66,251,0.4,155,52.947,0,35,8
157,2022-01-15 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,0,0,0,0,0,0,0,13,60,3.3,3.1,62,254,0.4,175,61.54,0,35,8
158,2022-01-15 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,0,0,0,0,0,0,0,13,60,3.3,3.1,62,248,0.4,82,22.441,0,35,8
159,2022-01-15 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,0,0,0,0,0,0,0,13,60,3.3,3.1,62,248,0.4,99,29.18,0,35,8
160,2022-01-15 08:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,249,0.4,113,34.961,0,35,8
161,2022-01-15 10:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,249,0.4,136,44.745,0,35,8
162,2022-01-15 12:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,249,0.4,161,55.536,0,35,8
163,2022-01-15 14:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,255,0.4,181,64.087,0,35,8
164,2022-01-15 16:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,254,0.4,201,72.394,0,35,8
165,2022-01-15 18:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,42,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,251,0.4,106,32.049,0,35,8
166,2022-01-15 20:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,45,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,266,0.4,130,42.169,0,35,7
167,2022-01-15 22:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,45,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,183,0.4,146,49.058,0,35,6.8
168,2022-01-16 00:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,52,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,62,138,0.4,104,31.224,0,35,9
169,2022-01-16 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,255,0.4,124,39.607,0,35,9
170,2022-01-16 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,248,0.4,147,49.49,0,35,9
171,2022-01-16 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,230,0.4,167,58.117,0,35,9
172,2022-01-16 08:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,248,0.4,90,25.567,0,35,9
173,2022-01-16 10:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,248,0.4,115,35.8,0,35,9
174,2022-01-16 12:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,248,0.4,135,44.315,0,35,9
175,2022-01-16 14:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,248,0.4,159,54.673,0,35,6
176,2022-01-16 16:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,248,0.4,180,63.664,0,35,4
177,2022-01-16 18:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,248,0.4,191,68.282,0,35,4
178,2022-01-16 20:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,236,0.4,203,73.205,0,35,5
179,2022-01-16 22:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,220,0.4,70,17.932,0,35,5.4
180,2022-01-17 00:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,43,8,0,0,0,0,0,0,0,13,60,3.7,3.1,63,254,0.4,85,23.603,0,35,4
181,2022-01-17 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,252,0.4,97,28.369,0,35,6
182,2022-01-17 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,199,0.4,114,35.38,0,35,9
183,2022-01-17 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,60,3.6,3.1,62,208,0.4,137,45.176,0,35,9
184,2022-01-17 08:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,45,8,0,0,0,0,0,0,0,13,57,3.6,3.1,61,244.8,0.4,160,55.105,0,35,9
185,2022-01-17 10:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,61,205.2,0.4,184,65.353,0,35,9
186,2022-01-17 12:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,253.6,0.4,206,74.413,0,35,9
187,2022-01-17 14:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,253.5,0.4,103,30.813,0,35,9
188,2022-01-17 16:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,251.9,0.4,126,40.459,0,35,9
189,2022-01-17 18:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,205,0.4,149,50.354,0,35,9
190,2022-01-17 20:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,199,0.4,172,60.26,0,35,9
191,2022-01-17 22:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,56,3.6,3.1,61,138,0.4,197,70.761,0,35,9
192,2022-01-18 00:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,254,0.4,120,37.909,0,35,9
193,2022-01-18 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,56,3.6,3.1,62,250,0.4,144,48.194,0,35,9
194,2022-01-18 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,57,3.6,3.1,63,148,0.4,164,56.828,0,35,9
195,2022-01-18 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,61,239,0.4,188,67.031,0,35,9
196,2022-01-18 08:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,61,246.9,0.4,211,76.403,0,35,9
197,2022-01-18 10:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,64,251.9,0.4,90,25.567,0,35,9
198,2022-01-18 12:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,64,251.3,0.4,117,36.642,0,35,9
199,2022-01-18 14:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,62,247.2,0.4,139,46.037,0,35,9.5
200,2022-01-18 16:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,62,155.6,0.4,162,55.967,0,35,9.5
201,2022-01-18 18:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,62,250,0.4,184,65.353,0,35,9.5
202,2022-01-18 20:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,55,3.6,3.1,62,138,0.4,205,74.012,0,35,9
203,2022-01-18 22:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,252,0.4,85,23.603,0,35,9
204,2022-01-19 00:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,63,251,0.4,111,34.125,0,35,9
205,2022-01-19 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,61,249,0.4,138,45.606,0,35,9
206,2022-01-19 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,251,0.4,158,54.242,0,35,9
207,2022-01-19 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,253,0.4,183,64.932,0,35,9
208,2022-01-19 08:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,243.4,0.4,206,74.413,0,35,9
209,2022-01-19 10:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,44,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,252.7,0.4,237,86.157,0,35,9
210,2022-01-19 12:00:00,5.6,13,5.2,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,252,0.4,113,34.961,0,35,9
211,2022-01-19 14:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,62,251,0.4,137,45.176,0,35,9
212,2022-01-19 16:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,225.4,0.4,160,55.105,0,35,9
213,2022-01-19 18:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,253,0.4,182,64.51,0,35,9
214,2022-01-19 20:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,56,3.6,3.1,62,250,0.4,205,74.012,0,35,9
215,2022-01-19 22:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,57,3.6,3.1,64,255,0.4,119,37.486,0,35,9
216,2022-01-20 00:00:00,5.6,13,5,13,65,3,55,53,73,0.8,52,51,43,8,0,0,0,0,0,0,0,13,58,3.6,3.1,65,255,0.4,142,47.331,0,35,9
217,2022-01-20 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,61,253,0.4,166,57.688,0,35,9
218,2022-01-20 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,61,245,0.4,185,65.773,0,35,9
219,2022-01-20 06:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,55,3.6,3.1,60,235,0.4,209,75.611,0,35,9
220,2022-01-20 08:00:00,5.6,13,5,13,65,3,56,53,73,0.8,55,48,44,8,0,0,0,0,0,0,0,13,55,3.6,3.1,64,256.1,0.4,234,85.092,0,35,9
221,2022-01-20 10:00:00,5.6,13,5,13,65,3,56,53,73,0.8,53,48,44,8,0,0,0,0,0,0,0,13,55,3.6,3.1,64,256.9,0.4,108,32.877,0,35,9
222,2022-01-20 12:00:00,5.6,13,5,13,65,3,56,53,73,0.8,53,48,44,8,0,0,0,0,0,0,0,13,55,3.6,3.1,64,256.3,0.4,133,43.456,0,35,9
223,2022-01-20 14:00:00,5.6,13,5,13,65,3,57,53,73,0.8,52,48,43,8,0,0,0,0,0,0,0,13,55,3.6,3.1,63,244,0.4,153,52.083,0,35,9
224,2022-01-20 16:00:00,5.6,13,5,13,65,3,56,53,73,0.8,52,48,38.9,8,0,0,0,0,0,0,0,13,55,3.6,3.1,63,161.7,0.4,177,62.391,0,35,9
225,2022-01-20 18:00:00,5.6,13,5,13,65,3,56,53,73,0.8,52,48,38.9,8,0,0,0,0,0,0,0,13,55,3.6,3.1,62,143,0.4,198,71.171,0,35,9
226,2022-01-20 20:00:00,5.6,13,5,13,65,3,56,53,73,0.8,52,48,38.9,8,0,0,0,0,0,0,0,13,56,3.6,3.1,64,176,0.4,103,30.813,0,35,9
227,2022-01-20 22:00:00,5.6,13,5,13,65,3,56,53,73,0.8,52,48,38.9,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,258,0.4,130,42.169,0,35,9
228,2022-01-21 00:00:00,5.6,13,5,13,65,3,56,53,73,0.8,52,48,38.9,8,0,0,0,0,0,0,0,13,57,3.6,3.1,63,147,0.4,153,52.083,0,35,9
229,2022-01-21 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,63,254,0.4,177,62.391,0,35,9
230,2022-01-21 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,58,3.6,3.1,64,257,0.4,198,71.171,0,35,9
231,2022-01-21 06:00:00,5.6,13,5,13,65,3,58,54,73,0.8,53,48,41,8,0,0,0,0,0,0,0,13,58,3.6,3.1,65,250,0.4,224,81.418,0,35,9
232,2022-01-21 08:00:00,5.6,13,5,13,65,3,56,54,73,0.8,53,48,40,8,0,0,0,0,0,0,0,21,57,3.6,3.1,62,252.7,0.4,90,25.567,0,35,9.4
233,2022-01-21 10:00:00,5.6,13,5,13,65,3,56,54,73,0.8,53,48,40,8,0,0,0,0,0,0,0,19,57,3.6,3.1,63.4,256.6,0.4,116,36.22,0,35,9.4
234,2022-01-21 12:00:00,5.6,13,5,13,65,3,56,54,73,0.8,53,48,39.5,8,0,0,0,0,0,0,0,19,58,3.6,3.1,63.8,256.4,0.4,142,47.331,0,35,9.4
235,2022-01-21 14:00:00,5.6,13,5,13,65,3,56,54,73,0.8,53,48,39.5,8,0,0,0,0,0,0,0,19,58,3.6,3.1,61,233.1,0.4,164,56.828,0,35,9.4
236,2022-01-21 16:00:00,5.6,13,5,13,65,3,56,54,73,0.8,53,48,39.5,8,0,0,0,0,0,0,0,18,58,3.6,3.1,61,233.1,0.4,185,65.773,0,35,9.4
237,2022-01-21 18:00:00,5.6,13,5,13,65,3,56,54,73,0.8,52,48,39.5,8,0,0,0,0,0,0,0,18,58,3.6,3.1,64,257,0.4,208,75.213,0,35,9.4
238,2022-01-21 20:00:00,5.6,13,5,13,65,3,56,54,73,0.8,52,48,39.5,8,0,0,0,0,0,0,0,18,56,3.6,3.1,62,250,0.4,124,39.607,0,35,9.4
239,2022-01-21 22:00:00,5.6,13,5,13,65,3,56,54,73,0.8,52,48,39.5,8,0,0,0,0,0,0,0,18,56,3.6,3.1,62,251,0.4,146,49.058,0,35,9.4
240,2022-01-22 00:00:00,5.6,13,5,13,65,3,56,54,73,0.8,52,48,39.5,8,0,0,0,0,0,0,0,18,58,3.6,3.1,64,180,0.4,167,58.117,0,35,9
241,2022-01-22 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,56,3.6,3.1,62,253,0.4,188,67.031,0,35,9
242,2022-01-22 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,13,57,3.6,3.1,63,254,0.4,209,75.611,0,35,9
243,2022-01-22 06:00:00,5.6,13,5.4,13,65,3,57,54,73,0.8,53,48,40,8,0,0,0,0,0,0,0,13,58,3.6,3.1,61,228.4,0.4,175,61.54,0,35,9
244,2022-01-22 08:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,39,8,0,0,0,0,0,0,0,22,57,3.6,3.1,62,251.8,0.4,198,71.171,0,35,9
245,2022-01-22 10:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,24.2,57,3.6,3.1,64.3,254,0.4,217,78.748,0,35,9
246,2022-01-22 12:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,39,8,0,0,0,0,0,0,0,20,57,3.6,3.1,62,246.2,0.4,113,34.961,0,35,9
247,2022-01-22 14:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,39,8,0,0,0,0,0,0,0,22,57,3.6,3.1,65,253.8,0.4,135,44.315,0,35,9.2
248,2022-01-22 16:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,38,8,0,0,0,0,0,0,0,18,57,3.6,3.1,60.5,214.1,0.4,155,52.947,0,35,9.4
249,2022-01-22 18:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,38,8,0,0,0,0,0,0,0,16,57,3.6,3.1,62,254,0.4,177,62.391,0,35,9.4
250,2022-01-22 20:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,38,8,0,0,0,0,0,0,0,22,58,3.6,3.1,65,256,0.4,198,71.171,0,35,9.4
251,2022-01-22 22:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,38,8,0,0,0,0,0,0,0,18,57,3.6,3.1,63,148,0.4,223,81.042,0,35,9.4
252,2022-01-23 00:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,53,48,38,8,0,0,0,0,0,0,0,23,57,3.6,3.1,61,241,0.4,109,33.292,0,35,9
253,2022-01-23 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,45,8,0,0,0,0,0,0,0,17,58,3.6,3.1,64,157,0.4,131,42.598,0,35,9
254,2022-01-23 04:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,39,8,0,0,0,0,0,0,0,22,56,3.6,3.1,61,241,0.4,153,52.083,0,35,9
255,2022-01-23 06:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,16,58,3.6,3.1,64,172,0.4,174,61.114,0,35,9
256,2022-01-23 08:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,16,58,3.6,3.1,62,253.5,0.4,196,70.35,0,35,9
257,2022-01-23 10:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,39,8,0,0,0,0,0,0,0,23,58,3.6,3.1,64,257,0.4,217,78.748,0,35,9
258,2022-01-23 12:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,39,8,0,0,0,0,0,0,0,21,58,3.6,3.1,65,172.4,0.4,107,32.462,0,35,9.3
259,2022-01-23 14:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,39,8,0,0,0,0,0,0,0,18,58,3.6,3.1,63,254.4,0.4,128,41.314,0,35,9.2
260,2022-01-23 16:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,18,58,3.6,3.1,65,253,0.4,154,52.515,0,35,9.2
261,2022-01-23 18:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,16,58,3.6,3.1,63,147,0.4,173,60.687,0,35,9.2
262,2022-01-23 20:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,21,58,3.6,3.1,63,256,0.4,193,69.112,0,35,9.2
263,2022-01-23 22:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,24,57,3.6,3.1,62,250,0.4,134,43.885,0,35,9.2
264,2022-01-24 00:00:00,5.6,13,5.4,13,65,3,56,54,73,0.8,52,48,38,8,0,0,0,0,0,0,0,23,58,3.6,3.1,64,258,0.4,156,53.379,0,35,9
265,2022-01-24 02:00:00,5.6,13,5.4,13,65,3,58,54,73,0.8,55,48,38,8,0,0,0,0,0,0,0,19,54,3.6,3.1,60,225,0.4,152,51.651,0,35,9
